id,country,city,line,phase,start_year,end_year,rr,length,tunnel_pct,tunnel_km,elevated,atgrade,stations,cost_km_real,real_cost_total
,CN,Tianjin,Line 13,Line 13 Phase 1,2020,,0,21.2,100,21.2,,,17,333.9,7079.5
7826,CN,Tianjin,B1,B1 Phase 1,2021,,0,31.6,,,,,22,265.8,8398.3
8120,CN,Tianjin,M3,M3 Phase 2,,,0,3.9,0.00,0,3.75,0.15,3,153.2,597.5
,CN,Urumqi,Line 1,Line 1,2014,2019,0,27.615,100,27.615,,,21,246.7,6813.5
,CN,Urumqi,Line 2,Line 2,,2021,0,19.35,,,,,16,238.7,4619.6
,CN,Urumqi,Line 4,Line 4 Phase 1,2018,,0,20.556,1,20.556,,,16,248.3,5103.6
8153,CN,Wenzhou,,M2,2020,,0,27.9,100.00,27.9,0,0,23,,
8152,CN,Wenzhou,M1,M1,2022,,0,32.5,100,32.5,,,23,227.3,7386.9
,CN,Wenzhou,S3,S3 Phase 1,2022,,0,31.17,9,2.8,,,12,111.6,3477.5
8146,CN,Wenzhou,S1,S1 Phase 1,,,0,53.5,,,#N/A,#N/A,,125.9,6734.4
8147,CN,Wenzhou,S2,S2 Phase 1,,,0,70.299,,,#N/A,#N/A,,134.9,9482.6
7731,CN,Wuhan,Line 1,Line 1 Phase 1,2000,2003,0,10.234,0.00,0,10.23,0,10,147.5,1509.6
7736,CN,Wuhan,Line 1,Line 1 Phase 2,2005,2010,0,18.25,0.00,0,18.25,0,16,147.9,2698.7
7738,CN,Wuhan,Line 2,Line 2 Phase 1,2006,2012,0,27.985,100.00,27.985,0,0,21,,
7737,CN,Wuhan,Line 1,Line 1 Phase 3 Hankou North,2011,2013,0,5.7,0.00,0,5.7,0,3,168.5,960.2
,CN,Wuhan,Line 3,Line 3 Phase 1,2012,2015,0,27.9,100,27.9,,,23,277.9,7753.7
8114,CN,Wuhan,Line 1,Line 1 Phase 4 (Jinghe),2015,2017,0,3.97,0.00,0,3.97,0,2,153.7,610.1
7979,CN,Wuhan,Line 4,Line 4 Western Extension,2016,2018,0,4,85.00,3.4,0,0,2,230.9,923.6
7962,CN,Wuhan,Line 7,Line 7 South,2016,2020,0,14.2,100.00,14.2,0,0,7,237.0,3366.1
7840,CN,Wuhan,Line 8,Line 8 Phase 2,2016,2021,0,17.6,100,17.6,,,12,253.4,4459.9
7890,CN,Wuhan,Line 11,Line 11 East,2017,2021,0,32.1,100.00,32.1,0,0,20,268.9,8632.5
7881,CN,Wuhan,Line 5,Line 5,2017,2021,0,33.59,75,25.33,,,26,207.7,6976.7
,CN,Wuhan,Line 11,Line 11 Phase 3 Hanchang Section,2019,2024,0,4,100,4,,,2,567.4,2269.8
7802,CN,Wuhan,Line 12,Line 12 (Ring),2020,2024,0,59.9,100.00,59.9,0,0,37,296.3,17750.7
,CN,Wuhan,Line 11,Line 11 Phase 3 Hanyang Section,2019,2025,0,2.2,100,2.2,,,2,503.8,1108.3
9492,CN,Wuhan,Line 4,Line 4 Phase 1,2009,,0,15.4,100.00,15.4,0,0,15,290.5,4474.0
8088,CN,Wuhan,Line 2,Line 2 Northern Extension,2016,,0,19.8,69,13.7,,,7,160.6,3179.0
8106,CN,Wuhan,Line 16,Line 16,2020,,0,33,38,12.7,,,12,153.0,5049.0
7761,CN,Wuhan,Line 11,Line 11 Phase 3,,,0,9.9,100.00,9.9,0,0,6,409.4,4052.7
7849,CN,Wuhan,Line 19,Line 19,,,0,20.6,100.00,20.6,0,0,6,253.7,5226.1
7817,CN,Wuhan,Line 2,Line 2 Southern Extension,,,0,13.35,100.00,13.35,0,0,10,434.2,5797.1
8099,CN,Wuhan,Line 21,Line 21,,,0,33.7,71.81,24.2,9.773,0,15,167.6,5647.6
8016,CN,Wuhan,Line 6,Line 6 Phase 2,,,0,7,100.00,7,0,0,5,198.0,1385.7
8083,CN,Wuhan,Line 7,Line 7 Northern Extension,,,0,33.6,40.48,13.6,0,0,9,158.9,5338.3
8075,CN,Wuhan,Line 8,Line 8 Phase 3,,,0,4.9,100.00,4.9,0,0,2,161.1,789.5
8049,CN,Wuhan,Xingang,Xingang,,,0,30.2,84.11,25.4,0,0,11,178.0,5375.3
,CN,Wuhu,Line 1,Line 1,,2021,0,30.517,0,0.1,,,25,84.7,2585.4
,CN,Wuhu,Line 2,Line 2,,2021,0,14.94,9,1.3,,,11,105.2,1572.0
,CN,Wuxi,Line 2,Line 2 Phase 1,2010,2014,0,26.3,75,19.6,,,20,262.1,6894.0
,CN,Wuxi,Line 1,Line 1 South,,2019,0,5.187,100,5.187,,,3,150.2,779.1
,CN,Wuxi,Line S1,Line S1,2019,2023,0,30.4,35,10.5,,,9,134.6,4092.0
,CN,Wuxi,Line 1,Line 1 Phase 1,2014,,0,29.4,83,24.4,,,24,227.7,6695.8
,CN,Wuxi,Line 3,Line 3 Phase 1,2020,,0,28.5,100,28.5,,,21,214.4,6109.2
,CN,Wuxi,Line 4,Line 4 Phase 1,2021,,0,24.4,100,24.4,,,18,213.3,5204.3
,CN,Wuxi,Line 5,Line 5 Phase 1,2022,,0,25.4,100,25.4,,,22,272.6,6923.5
,CN,Wuxi,Wuxi-Yixing Intercity,Wuxi-Yixing Intercity,2022,,0,30,,,,,6,148.8,4465.1
,CN,Xi'an,Line 2,Line 2 Phase 1,2006,2011,0,26.76,100,26.76,,,21,230.6,6169.8
,CN,Xi'an,Line 1,Line 1 Phase 1,,2013,0,25.36,100,25.36,,,19,200.8,5092.2
,CN,Xi'an,Line 3,Line 3,2012,2016,0,38.4,71,27.13,,,24,169.9,6525.6
,CN,Xi'an,Line 4,Line 4,2013,2018,0,33.3,100,33.3,,,28,205.6,6847.5
,CN,Xi'an,Line 5,Line 5 Phase 1,2014,2020,0,25.7,95,24.3,,,20,217.5,5590.8
,CN,Xi'an,Line 9,Line 9,2016,2020,0,25.296,100,25.296,,,15,166.9,4222.2
,CN,Xi'an,Line 5,Line 5 Phase 2,2016,2021,0,19.87,16,3.2,,,13,143.5,2852.0
,CN,Xi'an,Line 6,Line 6 Phase 1 and 2,2016,2022,0,39.8,100,39.8,,,32,217.7,8666.2
7992,CN,Xi'an,Line 1,Line 1 Phase 3,2019,2023,0,10.6,100,10.6,,,7,238.6,2529.4
8048,CN,Xi'an,Line 16,Line 16 Phase 1,2019,2024,0,15.03,100,15.03,,,9,201.0,3020.4
8010,CN,Xi'an,Line 15,Line 15 Phase 1,2020,2025,0,19,100.00,19,0,0,11,196.3,3729.2
8089,CN,Xi'an,Line 10,Line 10 Phase 1,2020,2026,0,34.11,,,,,16,182.4,6222.9
,CN,Xi'an,Line 1,Line 1 Phase 2,2016,,0,6.1,100,6.1,,,4,204.3,1246.4
,CN,Xi'an,Airport Line,Airport Line,2019,,0,29.28,28,8.14,,,10,130.0,3806.5
8034,CN,Xi'an,Line 14,Line 14,,,0,13.8,100.00,13.8,0,0,8,180.7,2493.4
8032,CN,Xi'an,Line 2,Line 2 Phase 2,,,0,7,100.00,7,0,0,4,183.7,1286.1
7906,CN,Xi'an,Line 8,Line 8,,,0,50,100.00,50,0,0,35,229.6,11480.7
,CN,Xiamen,Line 2,Line 2 Phase 1,2015,2019,0,25.2,100,25.2,,,19,219.6,5534.0
,CN,Xiamen,Line 1,Line 1 Phase 1,2011,2020,0,31.5,84,26.36,,,23,218.1,6868.7
,CN,Xiamen,Line 3,Line 3 Phase 1,2011,2020,0,18.6,,,,,16,223.9,4163.7
7867,CN,Xiamen,Line 2,Line 2 Phase 2,2016,2020,0,15.5,100.00,15.5,0,0,9,265.5,4115.9
7970,CN,Xiamen,Line 3,Line 3 Phase 2,2016,2020,0,22.6,74.34,16.8,0,0,13,225.9,5104.9
8073,CN,Xiamen,Line 4,Line 4,2017,2022,0,69.6,44.83,31.2,0,0,18,175.5,12213.5
7843,CN,Xiamen,Line 6,Line 6,2017,2022,0,44.5,100.00,44.5,0,0,27,276.0,12283.6
,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Zhangzhou Section),2020,,0,45.8,,,,,9,142.2,6511.4
,CN,Xiamen,Line 9,Line 9,2021,,0,44.2,100,44.2,,,24,260.6,11517.0
,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Xiamen Section),2021,,1,51.2,,,,,4,168.2,8614.2
,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Quanzhou Section),2021,,1,70.2,,,,,11,115.7,8125.6
,CN,Xiamen,Line 4,Line 4 (Houxi to Xiang'an Airport),2022,,0,44.78,50,22.48,,,10,145.8,6528.3
,CN,Xuzhou,Line 1,Line 1,2014,2019,0,21.967,96,20.996,,,18,232.7,5112.5
,CN,Xuzhou,"First Phase Program (Lines 1, 2 and 3)","First Phase Program (Lines 1, 2 and 3)",2013,2020,0,67,90,60.6,,,,207.8,13922.2
,CN,Xuzhou,Line 2,Line 2,2020,,0,24.15,100,24.15,,,20,208.9,5044.0
,CN,Xuzhou,Line 3,Line 3,2021,,0,18.3,100,18.3,,,16,210.0,3842.9
7699,CN,Xuzhou,Line 4,Line 4 Phase 1,2021,,0,26.2,100,26.2,,,19,200.3,5247.5
7705,CN,Xuzhou,Line 6,Line 6 Phase 1,2021,,0,22.912,100,22.912,,,16,237.5,5442.7
7698,CN,Xuzhou,Line 3,Line 3 Phase 2,4 years,,0,6.5,100.00,6.5,0,0,5,229.5,1491.9
7704,CN,Xuzhou,Line 5,Line 5 Phase 1,5 years,,0,24.6,100.00,24.6,0,0,20,203.5,5006.2
,CN,Yiwu,Phase 1,Phase 1 Program,2020,,0,107.17,,,,,31,96.3,10316.7
,CN,Zhengzhou,Line 1,Line 1 Phase 1,2009,2013,0,25.2,100,25.2,,,20,231.4,5830.1
,CN,Zhengzhou,Line 2,Line 2 Phase 1,2010,2016,0,18.27,100,18.27,,,16,215.0,3928.8
,CN,Zhengzhou,Line 4,Line 4,2014,2020,0,30.1,100,30.1,,,24,198.6,5978.0
,CN,Zhengzhou,Line 3,Line 3 Phase 1,2017,2020,0,25.487,100,25.487,,,21,242.5,6179.7
,CN,Zhengzhou,Zhengxu Regional,Zhengxu Regional Rail (Xucheng Section),,2022,1,33.78,12,4.016,,,11,83.1,2806.7
8017,CN,Zhengzhou,Line 10,Line 10 Phase 1,2019,2024,0,21.3,100,21.3,,,12,184.4,3927.3
7955,CN,Zhengzhou,Line 12,Line 12 Phase 1,2019,2024,0,17.034,100,17.034,,,12,199.9,3405.1
8025,CN,Zhengzhou,Line 8,Line 8 Phase 1,2019,2024,0,50.63,100,50.63,,,27,174.1,8813.0
,CN,Zhengzhou,Zhengxu Regional,Zhengxu Regional Rail (Zhengzhou Section),2020,,1,31.27,90,28.18,,,15,170.0,5314.7
8027,CN,Zhengzhou,Line 3,Line 3 Phase 2,2021,,0,6.305,100,6.305,,,4,161.0,1015.1
7872,CN,Zhengzhou,Line 14,Line 14 Phase 1,,,0,8.3,100.00,8.3,0,0,6,241.5,2004.3
7873,CN,Zhengzhou,Line 6,Line 6 Phase 1,,,0,36.5,92.33,33.7,2.51,0.41,24,240.7,8787.3
7888,CN,Zhengzhou,Line 7,Line 7 Phase 1,,,0,26.9,100.00,26.9,0,0,20,235.9,6344.6
,CN,Zibo,Line 1,Line 1,2020,,0,20.82,62,12.86,,,15,192.2,4001.4
,CO,Bogotá,Line 1,Line 1,2020,2028,0,24,0,0,24,0,27,443.0,10632.2
11263,CZ,Prague,Line C,Line C to Letnany,2004,2008,0,4.6,100.00,4.6,0,0,3,359.5,1653.7
7201,CZ,Prague,Line A,Line A extension,2010,2015,0,6.1,97.00,5.9,0,0.2,4,349.4,2131.2
11264,CZ,Prague,Line D,Line D,2021,2029,0,10.5,90.00,9.5,1,0,10,539.5,5664.8
,DE,Berlin,U9,Extension to Rathaus Steglitz,1968,1974,0,1.5,100,1.5,,,2,244.1,366.1
,DE,Berlin,U7,Extension to Rathaus Spandau,1978,1984,0,4.9,100,4.9,,,5,258.2,1265.3
7600,DE,Berlin,U8,U8 to Wittenau,1985,1994,0,3.6,100.00,3.6,0,0,4,233.7,841.3
7601,DE,Berlin,U2,U2 to Pankow,1997,2000,0,0.8,100.00,0.8,0,0,1,173.4,138.7
7264,DE,Berlin,U55,U55,2004,2009,0,1.8,100.00,1.8,0,0,3,369.3,664.7
7265,DE,Berlin,U5-U55 connection,U5-U55 connection,2010,2020,0,2.2,100.00,2.2,0,0,3,421.6,927.5
7595,DE,Cologne,North-South Stadtbahn,North-South Stadtbahn,2003,2015,0,4,100.00,4,0,0,6,507.5,2029.9
7403,DE,Dusseldorf,Wehrhahn Line,Wehrhahn Line,2007,2016,0,3.4,100.00,3.4,0,0,6,498.3,1694.4
,DE,Frankfurt,U1,Line A1,1963,1968,0,9,50,4.5,0,4.5,14,141.5,1273.4
7602,DE,Frankfurt,U-Bahn Europaviertel,U-Bahn Europaviertel,2019,2025,0,2.7,52.00,1.4,0,0,4,197.9,534.4
,DE,Frankfurt,U2,Bad Homburg extension,2026,2029,0,1.6,22.00,0.4,0,1.2,1,181.3,290.0
7440,DE,Hamburg,U4,U4 to HafenCity U,2007,2012,0,3.9,100.00,3.9,0,0,2,163.3,636.9
7441,DE,Hamburg,U4,U4 to Elbbrücken,2014,2018,0,1.3,100.00,1.3,0,0,1,238.9,310.6
7442,DE,Hamburg,U4,U4 to Horner Geest,2021,2027,0,2.6,100.00,2.6,0,0,2,302.1,785.4
9769,DE,Hamburg,U5,U5-East,2021,2030,0,5.8,93.00,5.4,0,0,5,641.0,3718.0
7402,DE,Karlsruhe,Kombilösung,Kombilösung,2010,2021,1,4.8,100.00,4.8,0,0,6,529.7,2542.6
7251,DE,Leipzig,City Tunnel,City Tunnel,2003,2013,1,3.6,100.00,3.6,0,0,4,518.6,1867.1
,DE,Munich,S-Bahn Stammstrecke,S-Bahn Stammstrecke,1965,1971,1,11.4,36,4.1,,,5,258.1,2942.3
11265,DE,Munich,U3,U3 to Moosach,2004,2010,0,1.7,100.00,1.7,0,0,2,205.6,349.5
11249,DE,Munich,Second Trunk Line,Second Trunk Line,2016,2028,1,7.2,100.00,7.2,0,0,3,898.2,6467.1
11270,DE,Munich,U5,U5 to Pasing,2022,2029,0,3.8,100.00,3.8,0,0,3,351.0,1333.8
7594,DE,Nuremberg,U3,U3 extension to Grossreuth,2014,2020,0,1.1,100.00,1.1,0,0,1,107.2,117.9
,DE,Nuremberg,U3,U3 extension to Gebersdorf,2020,2026,0,2.1,100,2.1,,,2,108.9,228.7
7267,DK,Copenhagen,City Circle Line,City Circle Line,2009,2019,0,15.5,100.00,15.5,0,0,17,306.5,4750.6
,DR,Santo Domingo,Line 1,Line 1,2005,2008,0,14.5,66,9.5,,,16,170.5,2472.8
,DR,Santo Domingo,"Line 2a, 2b","Line 2a, 2b",2009,2018,0,16.5,100,16.5,,,18,205.1,3383.6
7393,EC,Quito,Metro,Metro,2012,2019,0,22.9,100.00,22.9,0,0,15,223.8,5125.5
,EG,Alexandria-Port Sa'id,Abo Qir-Port Sa'id LRT,Abo Qir-Port Sa'id LRT,Under Tender,By 2026,1,280,0.00,0,0,280,16,,
8203,EG,Cairo,Line 1,Line 1,1982,1987,1,44,14.32,6.3,0,0,35,156.8,6897.4
,EG,Cairo,Line 1,Line 1 Phase 1,1982,1987,0,28,,,,,22,,
,EG,Cairo,Line 1,Line 1 Phase 2,1982,1989,0,13.5,,,,,12,,
,EG,Cairo,Line 2,Line 2 Phase 1,1987,1996,0,8,100.00,8,0,0,8,,
,EG,Cairo,Line 2,Line 2 Phase 2,1987,1997,0,3,100.00,3,0,0,3,,
,EG,Cairo,Line 1,Line 1 Phase 3,1982,1999,0,1.36,0.00,,,,1,,
,EG,Cairo,Line 1,Line 1 All Phases,1982,1999,0,42.86,10.97,4.7,0,38.16,35,,
,EG,Cairo,Line 2,Line 2 Phase 3,1987,1999,0,5.5,75.00,4.1,See Notes.,See Notes.,4,,
,EG,Cairo,Line 2,Line 2 Phase 4,1987,2000,0,2.7,0.00,0,See Notes.,See Notes.,3,,
,EG,Cairo,Line 2,Line 2 Phase 5,1987,2005,0,2.6,0.00,0,See Notes.,See Notes.,2,,
,EG,Cairo,Line 2,Line 2 All Phases,1987,2005,0,21.8,See Notes.,19.8,See Notes.,See Notes.,20,,
8208,EG,Cairo,Line 2,Line 2,1993,2005,0,22,43.18,9.5,0,0,20,727.2,15998.5
8210,EG,Cairo,Line 3,Line 3 Phase 1,2006,2012,0,4.3,100.00,4.3,0,0,5,1047.5,4504.3
,EG,Cairo,Line 3,Line 3 Phase 1,2007,2012,0,4.4,100.00,4.4,0,0,5,,
8211,EG,Cairo,Line 3,Line 3 Phase 2,2009,2014,0,7.2,100.00,7.2,0,0,4,,
,EG,Cairo,Line 3,Line 3 Phase 2,2009,2014,0,7.7,100.00,7.7,0,0,4,,
,EG,Cairo,Line 3,Line 3 Phase 4A,2013,2019,0,3.7,100.00,3.7,0,0,4,,
,EG,Cairo,Line 3,Line 3 Phase 4B,2013,2021,0,7.8,0.00,0,7.8,0,6,,
,EG,Cairo,Line 3,Line 3 Phase 3A,2013,2022,0,4,100.00,4,0,0,4,,
8217,EG,Cairo,Line 3,Line 3 Phase 4,2015,2022,0,12.1,79.34,9.6,0,0,8,,
8216,EG,Cairo,Line 3,Line 3 Phase 3,2017,2022,0,11.6,100.00,11.6,0,0,12,,
,EG,Cairo,Line 3,Line 3 All Phases,2007,2023,0,41.3,See Notes.,See Notes.,See Notes.,See Notes.,34,,
,EG,Cairo,Line 3,Line 3 Phase 3B,2013,2023,0,6.6,See Notes.,See Notes.,See Notes.,See Notes.,6,,
,EG,Cairo,Line 3,Line 3 Phase 3C,2013,2023,0,7.1,See Notes.,See Notes.,See Notes.,See Notes.,5,,
,EG,Cairo,Monorail,Monorail East,2019,2023,0,56.5,0.00,0,56.5,0,22,,
,EG,Cairo,Monorail,Monorail West,2019,2023,0,42,0.00,0,42,0,13,,
,EG,Cairo,Monorail,Monorail All Phases,2019,2023,0,98.5,0.00,0,98.5,0,35,,
,EG,Cairo,Line 4,Line 4 Phase 1,2020,2024,0,19*,90.00,See Notes.,See Notes.,See Notes.,17,,
,EG,Cairo,Line 4,Line 4 Phase 2,2020,2026,0,23,See Notes.,See Notes.,See Notes.,See Notes.,21,,
,EG,Cairo,Line 4,All Phases,2020,2026,0,42,See Notes.,See Notes.,See Notes.,See Notes.,38,,
8224,EG,Cairo,Line 6,Line 6,2017,X,0,21,65.24,13.7,0,0,24,776.0,16295.0
8209,EG,Cairo,Line 2,Line 2 Extension,2018,X,1,7,0.00,0.0,0,0,5,,
8218,EG,Cairo,Line 4,Line 4 (4 Phases),2019,X,0,19,,,#N/A,#N/A,17,859.4,16328.9
8219,EG,Cairo,,Line 5,X,X,0,19,,,#N/A,#N/A,,,
,EG,Cairo,Line 6,All Phases,,,0,,,,,,,,
,EG,Cairo - New Capital,Capital LRT,Capital LRT Phase 1 and 2,2018,2022,1,68.81,0.00,0,See notes.,See notes.,11,,
,EG,Cairo - New Capital,Capital LRT,Capital LRT Phase 3,2018,2023,1,18.5,0.00,0,See notes.,See notes.,4,,
,EG,Cairo - New Capital,Capital LRT,Capital LRT Phase 4,2018,2023,1,16,0.00,0,7.5,8.5,3,,
,EG,Cairo - New Capital,Capital LRT,Capital LRT All Phases,2018,2023,1,103.31,0.00,0,See notes.,See notes.,18,,
7443,ES,Barcelona,L3,L3 to Trinitat Nova,2001,2008,0,1.9,100.00,1.9,0,0,2,169.4,321.9
7450,ES,Barcelona,L2,L2 to Badalona,2006,2010,0,0.7,100.00,0.7,0,0,1,187.0,130.9
7451,ES,Barcelona,L5,L5 to Vall d'Hebron,2007,2010,0,2.5,100.00,2.5,0,0,3,239.4,598.4
7448,ES,Barcelona,Terrassa tunnel,Terrassa tunnel,2008,2015,0,4.5,100.00,4.5,0,0,3,165.9,746.5
7449,ES,Barcelona,Sabadell tunnel,Sabadell tunnel,2006,2017,0,4.4,100.00,4.4,0,0,4,181.9,800.5
7456,ES,Barcelona,L9/10,L9/10,2003,2026,0,47.8,91.00,43.7,0,0,52,220.3,10531.7
7457,ES,Bilbao,Line 3,Line 3,2007,2016,0,5.9,95.00,5.6,0,0,7,88.0,519.4
7378,ES,Madrid,1995-98 program,1995-98 program,1995,1998,0,56,68.00,38,0,0,37,70.7,3961.2
7379,ES,Madrid,1999-2003 program,1999-2003 program,1999,2003,0,75,77.00,58,0,0,39,95.7,7177.6
7394,ES,Madrid,Chamartin-Atocha tunnel,Chamartin-Atocha tunnel,2003,2008,1,7.5,100.00,7.5,0,0,3,146.5,1098.5
7387,ES,Madrid,Line 2,Line 2 extension,2008,2011,0,4.6,100.00,4.6,0,0,4,131.5,604.9
7392,ES,Madrid,Line 9,Line 9 extension,2009,2015,0,3,100.00,3,0,0,2,116.1,348.4
,ES,Madrid,Line 11,Extension to Conde de Casal,2022,2026,0,7,100,7,0,0,5,109.5,766.4
7386,ES,Madrid,Eje Transversal,Eje Transversal,2020,2028,1,10.5,100.00,10.5,0,0,4,101.3,1064.0
7459,ES,Malaga,Lines 1-2,Lines 1-2,2006,2014,0,11.3,81.00,9.2,0,0,17,147.9,1670.7
7458,ES,Seville,Line 1,Line 1,2003,2009,0,18.2,64.00,11.6,6.552,0,22,97.9,1781.5
7216,FI,Helsinki,Ring Rail Line,Ring Rail Line,2009,2015,1,18,44.00,8,0,0,5,78.4,1411.3
7211,FI,Helsinki,West Metro,West Metro phase 1,2009,2017,0,13.5,100.00,13.5,0,0,8,155.9,2104.9
7212,FI,Helsinki,West Metro,West Metro phase 2,2014,2023,0,7,100.00,7,0,0,5,286.7,2007.1
7472,FR,Lyon,Line A,Line A to Vaulx,2005,2007,0,1,100.00,1,0,0,1,105.9,105.9
7473,FR,Lyon,Line B,Line B to Oullins,2009,2013,0,1.8,100.00,1.8,0,0,1,229.6,413.3
7474,FR,Lyon,Line B,Line B to Hospital-Sud,2017,2023,0,2.5,100.00,2.5,0,0,2,255.0,637.5
11257,FR,Paris,RER D,RER D Gare de Lyon-Les Halles,1991,1995,1,2.5,100.00,2.5,0,0,0,281.0,702.4
7395,FR,Paris,Line 14,Line 14,1993,2007,0,9.2,100.00,9.2,0,0,9,280.6,2581.7
7426,FR,Paris,Line 13,Line 13 to Courtilles,2005,2008,0,1.9,100.00,1.9,0,0,2,166.1,315.6
7425,FR,Paris,Line 8,Line 8 to Pointe-du-Lac,2007,2011,0,1.3,0.00,0,0,0,1,131.6,171.1
7427,FR,Paris,Line 12,Line 12 to Front Populaire,2007,2012,0,1.5,100.00,1.5,0,0,1,383.9,575.8
7424,FR,Paris,Line 4,Line 4 to Montrouge,2008,2013,0,1.5,100.00,1.5,0,0,1,237.2,355.8
7330,FR,Paris,Line 12,Line 12 to Aubervilliers,2012,2021,0,1.7,100.00,1.7,0,0,2,205.7,349.7
7418,FR,Paris,Line 4,Line 4 to Bagneux,2014,2021,0,1.8,100.00,1.8,0,0,2,393.0,707.4
7419,FR,Paris,RER E,RER E extension,2018,2022,1,8,100.00,8,0,0,2,410.4,3283.0
7432,FR,Paris,Line 11,Line 11,2016,2024,0,6.3,90.00,5.7,0.6,0,6,304.4,1917.4
7240,FR,Paris,Grand Paris Express,Grand Paris Express,2017,2030,0,200,80.00,160,0,0,68,329.2,65841.6
7331,FR,Paris,Line 1,Line 1 extension,2021,2030,0,4.9,100.00,4.9,0,0,3,482.9,2366.1
9770,FR,Rennes,Line B,Line B,2014,2021,0,14,79.00,11,0,0,15,155.1,2171.3
7203,FR,Toulouse,Line 3,Line 3,2021,2025,0,27,60.00,16.2,0,0,21,172.5,4658.4
7314,GR,Athens,Line 3,Line 3 to Piraeus,2012,2021,0,7.6,100.00,7.6,0,0,6,170.3,1294.6
7313,GR,Athens,Line 4,Line 4,2019,2027,0,12.8,100.00,12.8,0,0,15,142.6,1825.1
7315,GR,Thessaloniki,Main line,Main line,2006,2020,0,9.5,100.00,9.5,0,0,13,207.0,1967.0
7320,GR,Thessaloniki,Kalamaria Extension,Kalamaria Extension,2013,2021,0,4.8,100.00,4.8,0,0,5,201.8,968.6
9781,HK,Hong Kong,Modified Initial System,Modified Initial System,1975,1980,0,15.6,82.10,12.8,2.8,0,15,1758.8,27437.1
9782,HK,Hong Kong,Tsuen Wan Line,Tsuen Wan Extension,1978,1982,0,10.5,80.00,8.4,2,0.1,10,901.5,9466.1
9783,HK,Hong Kong,Island Line,Island Line,1981,1986,0,12.5,84.00,10.5,2,0,14,1110.6,13882.8
9784,HK,Hong Kong,Eastern Harbour Crossing,Eastern Harbour Crossing,1986,1989,0,4.6,100.00,4.6,0,0,1,291.3,1339.8
9773,HK,Hong Kong,Airport Railway,Airport Railway,1994,1998,0,34,23.53,8,6,20,9,384.1,13059.9
9774,HK,Hong Kong,Kwung Tong Line,Quarry Bay Congestion Relief Works (Kwung Tong Extension),1997,2001,0,2.1,100.00,2.1,0,0,0,520.3,1092.7
9775,HK,Hong Kong,Tseung Kwan Line,Tseung Kwan O Extension,1999,2002,0,4,100.00,4,0,0,5,1411.2,5644.7
9776,HK,Hong Kong,Penny's Bay Rail Link,Penny's Bay Rail Link (Disneyland Resort Line),2001,2005,0,3.5,25.00,0.875,0,2.625,2,211.6,740.5
9789,HK,Hong Kong,,Airport Express Extension,,2005,0,1.3,0.00,0,1.3,0,1,,
9790,HK,Hong Kong,,LOHAS Park Spur Line,,2009,0,1.8,,,,,,,
9791,HK,Hong Kong,,Kowloon Southern Link,,2009,1,,,,,,,,
9772,HK,Hong Kong,West Island Line,West Island Line,2009,2016,0,3,100.00,3,0,0,3,1586.7,4760.2
9778,HK,Hong Kong,Kwung Tong Line,Kwun Tong Line extension,2011,2016,0,2.6,100.00,2.6,0,0,2,690.4,1795.0
9777,HK,Hong Kong,South Island Line,South Island Line (East),2011,2016,0,7,71.00,5,2,0,5,601.9,4213.2
9780,HK,Hong Kong,Sha Tin-Central Link,Sha Tin-Central Link,2012,2022,1,17,88.00,15,0,0,9,1122.9,19089.7
9771,HK,Hong Kong,Tung Chung Line,Tung Chung Line extension,2023,2029,0,1.8,100.00,1.8,0,0,1,2350.8,4231.4
9779,HK,Hong Kong,Tuen Mun Line,Tuen Mun South Extension,2023,2030,0,2.4,0.00,0,0,0,2,1107.1,2657.1
7202,HU,Budapest,Line 4,Line 4,2006,2014,0,7.4,100.00,7.4,0,0,10,714.6,5288.2
7467,ID,Jakarta,MRT first phase,MRT first phase,2013,2019,0,15.7,38.00,5.9,0,0,13,250.8,3938.1
7433,IL,Tel Aviv,Red Line,Red Line,2015,2022,0,24,50.00,12,0,0,34,252.1,6050.6
7434,IL,Tel Aviv,Green Line,Green Line,2018,2024,0,38.6,12.00,4.6,0,0,62,172.8,6671.0
,IN,Agra,Lines 1 and 2,Lines 1 and 2,2019,2026,0,29.65,25.91,7.681,21.969,,27,150.2,4454.8
7546,IN,Ahmadabad,Line,Phase 1,2015,2023,0,40,16.00,6.4,0,0,33,188.0,7520.6
7537,IN,Bangalore,Green line,Phase 1,2006,2017,0,42.3,20.00,8.5,0,0,41,312.1,13202.0
7536,IN,Bangalore,Green line,Phase 2,2017,2024,0,73.9,18.67,13.8,0,0,62,243.0,17955.3
7553,IN,Chennai,Phase 1,Phase 1,2009,2019,0,45.1,53.00,24,0,0,34,325.8,14695.0
7554,IN,Chennai,Phase 1,Phase 1 extension,2016,2020,0,9.1,26.00,2.4,0,0,9,255.1,2321.3
7555,IN,Chennai,Phase 2,Phase 2,2020,2026,0,118.9,36.00,42.8,0,0,128,289.1,34372.7
